,NUTS_ID,CNTR_CODE,sector,ETS,capital_lifetime,e_95,e_21,e_hist,pop_95,pop_21,pop_50,k_95,k_15,hdi,threshold_epc
781,DE11,DE,ENE,1,34,13839.03915,8947.034959,359602.5841,3841565,4151094,4237503,,,,
782,DE11,DE,ENF,0,23,838.663465,645.9176253,19825.92924,3841565,4151094,4237503,,,,
783,DE11,DE,IDE,0,15,75.4778308,30.50123586,1372.313893,3841565,4151094,4237503,,,,
784,DE11,DE,IND,1,15,2964.409111,2548.746398,68424.71516,3841565,4151094,4237503,,,,
785,DE11,DE,MNM,0,23,373.8939795,343.2708104,9858.563157,3841565,4151094,4237503,,,,
786,DE11,DE,N2O,0,23,109.8624988,94.51217798,2952.388954,3841565,4151094,4237503,,,,
787,DE11,DE,NEU,0,15,44.48299346,32.47541361,1136.500905,3841565,4151094,4237503,,,,
788,DE11,DE,NFE,1,31,25.14447152,18.99307587,822.4664891,3841565,4151094,4237503,,,,
789,DE11,DE,NMM,1,40,483.0648665,434.8732986,11876.86124,3841565,4151094,4237503,,,,
790,DE11,DE,PRO,1,27,320.7741809,157.273454,6095.003624,3841565,4151094,4237503,,,,
791,DE11,DE,PRU,0,15,2522.533568,717.4292388,39052.08631,3841565,4151094,4237503,,,,
792,DE11,DE,RCO,0,20,9431.285708,6505.188322,215973.6984,3841565,4151094,4237503,,,,
793,DE11,DE,SOL,0,15,552.357094,486.8418155,13449.57862,3841565,4151094,4237503,,,,
794,DE11,DE,SWD_INC,1,24,133.3174683,145.4574415,3829.172063,3841565,4151094,4237503,,,,
795,DE11,DE,SWD_LDF,0,24,1614.35533,497.0621841,23260.49247,3841565,4151094,4237503,,,,
796,DE11,DE,TNR,0,26,79.83758473,93.20357088,2222.741452,3841565,4151094,4237503,,,,
797,DE11,DE,TRF,1,34,362.6714571,129.9113545,3819.595102,3841565,4151094,4237503,,,,
798,DE11,DE,TRO,0,16,5990.726367,5061.922552,152185.9805,3841565,4151094,4237503,,,,
799,DE11,DE,WWT,0,24,162.8138903,184.7248789,4810.713919,3841565,4151094,4237503,,,,
800,DE12,DE,AGS,0,23,267.6222507,238.6505924,7167.100872,2645136,2807601,2931812,,,,
801,DE12,DE,AWB,0,23,1.683259906,1.875646864,52.81524759,2645136,2807601,2931812,,,,
802,DE12,DE,CHE,1,36,10055.26178,848.3202357,56881.35455,2645136,2807601,2931812,,,,
803,DE12,DE,ENE,1,34,15331.31191,14204.39703,413033.9736,2645136,2807601,2931812,,,,
804,DE12,DE,ENF,0,23,240.7438186,183.3353445,5649.993349,2645136,2807601,2931812,,,,
805,DE12,DE,IDE,0,15,51.23922902,20.70624697,931.6167455,2645136,2807601,2931812,,,,
806,DE12,DE,IND,1,15,6360.505134,5702.313823,159506.8526,2645136,2807601,2931812,,,,
807,DE12,DE,MNM,0,23,83.02994999,76.88926247,2147.088479,2645136,2807601,2931812,,,,
808,DE12,DE,N2O,0,23,71.20649318,61.61263694,1917.255597,2645136,2807601,2931812,,,,
809,DE12,DE,NEU,0,15,30.04082171,21.9173556,765.419744,2645136,2807601,2931812,,,,
810,DE12,DE,NFE,1,31,14.50597298,12.1089939,477.6864078,2645136,2807601,2931812,,,,
811,DE12,DE,NMM,1,40,452.6763366,405.4914284,11027.17423,2645136,2807601,2931812,,,,
812,DE12,DE,PRO,1,27,252.7381048,241.5884475,6644.255367,2645136,2807601,2931812,,,,
813,DE12,DE,PRU,0,15,491.8383602,453.9514481,13824.01903,2645136,2807601,2931812,,,,
814,DE12,DE,RCO,0,20,6328.451971,4386.798465,144846.1862,2645136,2807601,2931812,,,,
815,DE12,DE,REF,1,29,1962.743934,1553.870879,49805.75552,2645136,2807601,2931812,,,,
816,DE12,DE,SOL,0,15,373.2170263,329.1729458,9069.444989,2645136,2807601,2931812,,,,
817,DE12,DE,SWD_INC,1,24,79.78267603,95.83173058,2345.190167,2645136,2807601,2931812,,,,
818,DE12,DE,SWD_LDF,0,24,460.1367467,173.8272817,7276.70867,2645136,2807601,2931812,,,,
819,DE12,DE,TNR,0,26,69.97598046,71.5411807,1803.400014,2645136,2807601,2931812,,,,
820,DE12,DE,TRF,1,34,249.4379558,87.89178213,2608.165988,2645136,2807601,2931812,,,,
821,DE12,DE,TRO,0,16,4446.136485,3772.408139,113046.7569,2645136,2807601,2931812,,,,
822,DE12,DE,WWT,0,24,119.0880701,132.6515902,3473.357225,2645136,2807601,2931812,,,,
823,DE13,DE,AGS,0,23,347.515124,289.8000998,9080.21628,2071050,2276924,2262471,,,,
824,DE13,DE,AWB,0,23,1.129801875,1.333718449,36.64867689,2071050,2276924,2262471,,,,
825,DE13,DE,CHE,1,36,160.9807848,302.1605057,7763.005238,2071050,2276924,2262471,,,,
826,DE13,DE,ENE,1,34,2229.36707,1601.568518,47393.78653,2071050,2276924,2262471,,,,
827,DE13,DE,ENF,0,23,580.8809249,442.7303719,13628.29854,2071050,2276924,2262471,,,,
828,DE13,DE,IDE,0,15,55.88017176,22.58168834,1015.996693,2071050,2276924,2262471,,,,
829,DE13,DE,IND,1,15,1635.467633,1376.231717,37365.10927,2071050,2276924,2262471,,,,
830,DE13,DE,MNM,0,23,157.4891318,133.4743778,3870.201328,2071050,2276924,2262471,,,,
831,DE13,DE,N2O,0,23,75.13588287,65.1547111,2023.938708,2071050,2276924,2262471,,,,
832,DE13,DE,NEU,0,15,21.79633254,16.13314101,562.3876022,2071050,2276924,2262471,,,,
833,DE13,DE,NFE,1,31,15.75914104,10.37610072,510.501537,2071050,2276924,2262471,,,,
834,DE13,DE,NMM,1,40,304.1319779,273.2806696,7430.524246,2071050,2276924,2262471,,,,
835,DE13,DE,PRO,1,27,231.1190175,118.7367428,4476.655723,2071050,2276924,2262471,,,,
836,DE13,DE,PRU,0,15,359.2225802,342.6879796,10298.11172,2071050,2276924,2262471,,,,
837,DE13,DE,RCO,0,20,4892.096005,3421.912946,111532.2118,2071050,2276924,2262471,,,,
838,DE13,DE,SOL,0,15,276.1084932,252.0212216,6860.288954,2071050,2276924,2262471,,,,
839,DE13,DE,SWD_INC,1,24,57.68729887,70.48784193,1718.244389,2071050,2276924,2262471,,,,
840,DE13,DE,SWD_LDF,0,24,565.2197332,186.2159994,8389.168654,2071050,2276924,2262471,,,,
841,DE13,DE,TNR,0,26,60.41145845,65.87614159,1615.297039,2071050,2276924,2262471,,,,
842,DE13,DE,TRF,1,34,197.1293425,65.46593895,2043.442648,2071050,2276924,2262471,,,,
843,DE13,DE,TRO,0,16,4208.029938,3572.44472,107051.3262,2071050,2276924,2262471,,,,
844,DE13,DE,WWT,0,24,94.94786582,102.7601945,2704.354186,2071050,2276924,2262471,,,,
845,DE14,DE,AGS,0,23,486.4639669,410.099086,12736.77936,1714318,1867424,1924416,,,,
846,DE14,DE,AWB,0,23,2.370685937,2.616800324,74.54930873,1714318,1867424,1924416,,,,
847,DE14,DE,CHE,1,36,129.0794086,236.0239515,6109.853971,1714318,1867424,1924416,,,,
848,DE14,DE,ENE,1,34,2612.004421,1884.179789,51520.23176,1714318,1867424,1924416,,,,
849,DE14,DE,ENF,0,23,1028.136201,787.9811394,24204.48663,1714318,1867424,1924416,,,,
850,DE14,DE,IDE,0,15,57.31419312,23.16117117,1042.068902,1714318,1867424,1924416,,,,
851,DE14,DE,IND,1,15,1250.113174,1060.204013,28626.65568,1714318,1867424,1924416,,,,
852,DE14,DE,MNM,0,23,338.0539074,290.8705269,8531.33919,1714318,1867424,1924416,,,,
853,DE14,DE,N2O,0,23,84.42829325,72.31655993,2264.790359,1714318,1867424,1924416,,,,
854,DE14,DE,NEU,0,15,17.47697585,12.6019399,443.1678253,1714318,1867424,1924416,,,,
855,DE14,DE,NFE,1,31,27.23474831,12.40142616,866.4158241,1714318,1867424,1924416,,,,
856,DE14,DE,NMM,1,40,295.7252891,264.3545297,7177.473427,1714318,1867424,1924416,,,,
857,DE14,DE,PRO,1,27,191.7166485,93.35054752,3632.301198,1714318,1867424,1924416,,,,
858,DE14,DE,PRU,0,15,274.4559051,260.690102,7771.677323,1714318,1867424,1924416,,,,
859,DE14,DE,RCO,0,20,4094.73562,2797.455268,91618.6523,1714318,1867424,1924416,,,,
860,DE14,DE,SOL,0,15,223.7277698,201.9231963,5505.645542,1714318,1867424,1924416,,,,
861,DE14,DE,SWD_INC,1,24,44.67280246,54.70810197,1317.111954,1714318,1867424,1924416,,,,
862,DE14,DE,SWD_LDF,0,24,526.2112287,167.079721,7686.143213,1714318,1867424,1924416,,,,
863,DE14,DE,TNR,0,26,57.7424734,59.38431053,1492.955225,1714318,1867424,1924416,,,,
864,DE14,DE,TRF,1,34,145.0957338,50.53606805,1511.875066,1714318,1867424,1924416,,,,
865,DE14,DE,TRO,0,16,3654.967892,3094.528312,92929.76831,1714318,1867424,1924416,,,,
866,DE14,DE,WWT,0,24,91.12239345,104.2573936,2727.934953,1714318,1867424,1924416,,,,
867,DE21,DE,AGS,0,23,811.698241,643.9965072,20797.1462,3959400,4719716,4920457,,,,
868,DE21,DE,AWB,0,23,3.792984351,4.251424452,119.9455473,3959400,4719716,4920457,,,,
869,DE21,DE,CHE,1,36,300.4515415,647.4357822,15907.70543,3959400,4719716,4920457,,,,
870,DE21,DE,ENE,1,34,12754.0475,11124.62521,322711.82,3959400,4719716,4920457,,,,
871,DE21,DE,ENF,0,23,2432.884414,1860.151754,57139.77239,3959400,4719716,4920457,,,,
872,DE21,DE,IDE,0,15,96.98665022,39.1931011,1763.37923,3959400,4719716,4920457,,,,
873,DE21,DE,IND,1,15,3157.891728,2949.306537,77254.13431,3959400,4719716,4920457,,,,
874,DE21,DE,MNM,0,23,596.3262375,474.8458425,14204.4954,3959400,4719716,4920457,,,,
875,DE21,DE,N2O,0,23,137.1283572,117.9633334,3683.179493,3959400,4719716,4920457,,,,
876,DE21,DE,NEU,0,15,39.35378391,34.56402348,1140.897476,3959400,4719716,4920457,,,,
877,DE21,DE,NFE,1,31,32.77696763,21.94622118,1052.665478,3959400,4719716,4920457,,,,
878,DE21,DE,NMM,1,40,664.7703014,606.4269694,16400.39497,3959400,4719716,4920457,,,,
879,DE21,DE,PRO,1,27,376.6195554,457.338753,11416.29365,3959400,4719716,4920457,,,,
880,DE21,DE,PRU,0,15,656.3615274,735.1324354,21016.11934,3959400,4719716,4920457,,,,
881,DE21,DE,RCO,0,20,8962.048772,7211.583075,226147.8788,3959400,4719716,4920457,,,,
882,DE21,DE,REF,1,29,3663.540178,2900.348085,92964.22852,3959400,4719716,4920457,,,,
883,DE21,DE,SOL,0,15,497.4003366,531.0452857,13799.60489,3959400,4719716,4920457,,,,
884,DE21,DE,SWD_INC,1,24,106.9912013,151.5066161,3560.849738,3959400,4719716,4920457,,,,
885,DE21,DE,SWD_LDF,0,24,121.9754529,121.4252117,3402.676761,3959400,4719716,4920457,,,,
886,DE21,DE,TNR,0,26,109.1230321,115.4288075,2866.746606,3959400,4719716,4920457,,,,
887,DE21,DE,TRF,1,34,324.6454474,138.4477129,3808.044289,3959400,4719716,4920457,,,,
888,DE21,DE,TRO,0,16,7343.518699,6246.359708,186920.7604,3959400,4719716,4920457,,,,
889,DE21,DE,WWT,0,24,434.1715294,610.8379757,15552.30247,3959400,4719716,4920457,,,,
890,DE22,DE,AGS,0,23,551.5777943,459.7198277,14404.63968,1131529,1247063,1240756,,,,
891,DE22,DE,AWB,0,23,3.548800313,4.138063271,113.7674562,1131529,1247063,1240756,,,,
892,DE22,DE,CHE,1,36,61.52238285,108.1508191,2842.814159,1131529,1247063,1240756,,,,
893,DE22,DE,ENE,1,34,406.9182432,493.0308362,11616.83508,1131529,1247063,1240756,,,,
894,DE22,DE,ENF,0,23,1345.113861,1035.564895,31751.15121,1131529,1247063,1240756,,,,
895,DE22,DE,IDE,0,15,64.85228372,26.20738664,1179.124459,1131529,1247063,1240756,,,,
896,DE22,DE,IND,1,15,574.5923529,473.1004985,12952.53463,1131529,1247063,1240756,,,,
897,DE22,DE,MNM,0,23,485.7909072,425.7302175,12422.54575,1131529,1247063,1240756,,,,
898,DE22,DE,N2O,0,23,97.14794923,83.29304255,2607.751617,1131529,1247063,1240756,,,,
899,DE22,DE,NEU,0,15,8.32994944,5.774457279,206.6620067,1131529,1247063,1240756,,,,
900,DE22,DE,NFE,1,31,3.163183168,3.000697214,106.0691854,1131529,1247063,1240756,,,,
901,DE22,DE,NMM,1,40,260.186807,231.3370393,6238.685205,1131529,1247063,1240756,,,,
902,DE22,DE,PRO,1,27,187.906762,98.60759366,3672.835701,1131529,1247063,1240756,,,,
903,DE22,DE,PRU,0,15,150.5887437,129.9234918,4129.764343,1131529,1247063,1240756,,,,
904,DE22,DE,RCO,0,20,2551.565037,1629.298938,53830.52105,1131529,1247063,1240756,,,,
905,DE22,DE,SOL,0,15,115.0975428,107.3118846,2875.011898,1131529,1247063,1240756,,,,
906,DE22,DE,SWD_INC,1,24,21.27527892,25.06463732,612.7026136,1131529,1247063,1240756,,,,
907,DE22,DE,SWD_LDF,0,24,57.3278254,29.26633851,1065.340311,1131529,1247063,1240756,,,,
908,DE22,DE,TNR,0,26,40.91280085,50.44209261,1176.426763,1131529,1247063,1240756,,,,
909,DE22,DE,TRF,1,34,71.70683891,23.28085716,728.1684334,1131529,1247063,1240756,,,,
910,DE22,DE,TRO,0,16,3402.27809,2897.748475,86712.15607,1131529,1247063,1240756,,,,
911,DE22,DE,WWT,0,24,60.08379043,63.49726851,1691.207969,1131529,1247063,1240756,,,,
912,DE23,DE,AGS,0,23,451.4286062,393.5810507,11862.43967,1047267,1112267,1099971,,,,
913,DE23,DE,AWB,0,23,2.154963988,2.289266999,63.6558924,1047267,1112267,1099971,,,,
914,DE23,DE,CHE,1,36,66.54800601,118.5478136,3106.646613,1047267,1112267,1099971,,,,
915,DE23,DE,ENE,1,34,2575.490129,698.3569031,33033.35297,1047267,1112267,1099971,,,,
916,DE23,DE,ENF,0,23,1159.902049,887.9033595,27262.7011,1047267,1112267,1099971,,,,
917,DE23,DE,IDE,0,15,71.34358968,28.83057205,1297.147487,1047267,1112267,1099971,,,,
918,DE23,DE,IND,1,15,1290.097695,1015.94575,28837.80715,1047267,1112267,1099971,,,,
919,DE23,DE,IRO,1,31,68.48786203,60.88213854,1782.049859,1047267,1112267,1099971,,,,
920,DE23,DE,MNM,0,23,305.4404132,250.4371703,7402.159706,1047267,1112267,1099971,,,,
921,DE23,DE,N2O,0,23,95.44824418,82.84215696,2571.842101,1047267,1112267,1099971,,,,
922,DE23,DE,NEU,0,15,9.010404895,6.329576315,225.721326,1047267,1112267,1099971,,,,
923,DE23,DE,NFE,1,31,3.467271464,3.28916517,116.1422116,1047267,1112267,1099971,,,,
924,DE23,DE,NMM,1,40,435.6094655,386.5060994,10430.25347,1047267,1112267,1099971,,,,
925,DE23,DE,PRO,1,27,201.1945241,109.1859368,3991.458225,1047267,1112267,1099971,,,,
926,DE23,DE,PRU,0,15,185.3010777,154.1177075,5079.880801,1047267,1112267,1099971,,,,
927,DE23,DE,RCO,0,20,2435.279386,1583.217541,52445.21137,1047267,1112267,1099971,,,,
928,DE23,DE,SOL,0,15,119.6977745,108.9675687,2960.088907,1047267,1112267,1099971,,,,
929,DE23,DE,SWD_INC,1,24,27.25087124,28.4407516,766.6221408,1047267,1112267,1099971,,,,
930,DE23,DE,SWD_LDF,0,24,10.16830057,18.5883762,463.6320194,1047267,1112267,1099971,,,,
931,DE23,DE,TNR,0,26,46.7991169,53.18771928,1281.544362,1047267,1112267,1099971,,,,
932,DE23,DE,TRF,1,34,183.9073427,105.3866118,3048.143702,1047267,1112267,1099971,,,,
933,DE23,DE,TRO,0,16,3535.780199,3019.504217,90137.30613,1047267,1112267,1099971,,,,
934,DE23,DE,WWT,0,24,88.39619297,111.7605971,2902.355718,1047267,1112267,1099971,,,,
935,DE24,DE,AGS,0,23,354.8035454,316.9692286,9424.164265,1104494,1062085,1000712,,,,
936,DE24,DE,AWB,0,23,1.755806715,1.813592403,50.66778682,1104494,1062085,1000712,,,,
937,DE24,DE,CHE,1,36,78.18730885,127.926998,3424.062143,1104494,1062085,1000712,,,,
938,DE24,DE,ENE,1,34,1234.906065,423.1462006,17191.90211,1104494,1062085,1000712,,,,
939,DE24,DE,ENF,0,23,630.1819596,482.278288,14814.73427,1104494,1062085,1000712,,,,
940,DE24,DE,IDE,0,15,54.29097918,21.93946424,987.102473,1104494,1062085,1000712,,,,
941,DE24,DE,IND,1,15,659.6461538,524.9227063,14444.94262,1104494,1062085,1000712,,,,
942,DE24,DE,MNM,0,23,182.9099243,155.760501,4534.428272,1104494,1062085,1000712,,,,
943,DE24,DE,N2O,0,23,73.65989391,63.83725029,1983.927749,1104494,1062085,1000712,,,,
944,DE24,DE,NEU,0,15,10.58633733,6.83035707,249.6780818,1104494,1062085,1000712,,,,
945,DE24,DE,NFE,1,31,10.66318762,5.541908639,342.8660644,1104494,1062085,1000712,,,,
946,DE24,DE,NMM,1,40,100.2037703,88.6347414,2438.013345,1104494,1062085,1000712,,,,
947,DE24,DE,PRO,1,27,159.2602242,78.14459888,3025.46581,1104494,1062085,1000712,,,,
948,DE24,DE,PRU,0,15,165.8487801,141.108103,4365.050458,1104494,1062085,1000712,,,,
949,DE24,DE,RCO,0,20,2633.151558,1608.517651,54495.38233,1104494,1062085,1000712,,,,
950,DE24,DE,SOL,0,15,137.6779152,113.6029164,3182.48381,1104494,1062085,1000712,,,,
951,DE24,DE,SWD_INC,1,24,27.03824763,29.64788543,738.5950095,1104494,1062085,1000712,,,,
952,DE24,DE,SWD_LDF,0,24,159.9323397,58.06321511,2490.616115,1104494,1062085,1000712,,,,
953,DE24,DE,TNR,0,26,45.23062852,49.01887932,1204.543358,1104494,1062085,1000712,,,,
954,DE24,DE,TRF,1,34,88.67846778,27.4366573,866.8135129,1104494,1062085,1000712,,,,
955,DE24,DE,TRO,0,16,3231.131627,2765.287853,82415.88218,1104494,1062085,1000712,,,,
956,DE24,DE,WWT,0,24,119.2108008,155.4317567,4031.7568,1104494,1062085,1000712,,,,
957,DE25,DE,AGS,0,23,409.2207459,353.350473,10752.45636,1660294,1775704,1798453,,,,
958,DE25,DE,AWB,0,23,2.296774952,2.441460729,68.49190102,1660294,1775704,1798453,,,,
959,DE25,DE,CHE,1,36,123.3057167,232.3676008,5961.646031,1660294,1775704,1798453,,,,
960,DE25,DE,ENE,1,34,5097.335504,1784.900204,82244.84413,1660294,1775704,1798453,,,,
961,DE25,DE,ENF,0,23,887.7522258,679.2257819,20882.89521,1660294,1775704,1798453,,,,
962,DE25,DE,IDE,0,15,51.35700638,20.75380627,933.7570613,1660294,1775704,1798453,,,,
963,DE25,DE,IND,1,15,1122.365114,972.3280948,26009.95197,1660294,1775704,1798453,,,,
964,DE25,DE,MNM,0,23,281.3841513,242.4995379,7074.614879,1660294,1775704,1798453,,,,
965,DE25,DE,N2O,0,23,75.73331704,65.03767235,2033.954918,1660294,1775704,1798453,,,,
966,DE25,DE,NEU,0,15,16.69523227,12.4067106,431.7973508,1660294,1775704,1798453,,,,
967,DE25,DE,NFE,1,31,13.71784992,8.439664469,442.5022392,1660294,1775704,1798453,,,,
968,DE25,DE,NMM,1,40,198.2431439,178.6369439,4870.146583,1660294,1775704,1798453,,,,
969,DE25,DE,PRO,1,27,190.7761182,100.0168013,3727.083089,1660294,1775704,1798453,,,,
970,DE25,DE,PRU,0,15,261.5526664,256.3098698,7557.763799,1660294,1775704,1798453,,,,
971,DE25,DE,RCO,0,20,3841.831508,2639.792627,87317.66936,1660294,1775704,1798453,,,,
972,DE25,DE,SOL,0,15,211.4607921,192.6426472,5254.310028,1660294,1775704,1798453,,,,
973,DE25,DE,SWD_INC,1,24,45.18104398,54.43204305,1342.193584,1660294,1775704,1798453,,,,
974,DE25,DE,SWD_LDF,0,24,86.24382259,53.74515776,1790.861054,1660294,1775704,1798453,,,,
975,DE25,DE,TNR,0,26,50.95514185,54.21421978,1342.818058,1660294,1775704,1798453,,,,
976,DE25,DE,TRF,1,34,137.4736994,49.695419,1459.990565,1660294,1775704,1798453,,,,
977,DE25,DE,TRO,0,16,3506.193854,2992.73274,89357.09851,1660294,1775704,1798453,,,,
978,DE25,DE,WWT,0,24,183.1004313,251.4491194,6453.759527,1660294,1775704,1798453,,,,
979,DE26,DE,AGS,0,23,405.0602946,356.3244561,10797.65736,1308151,1317507,1277074,,,,
980,DE26,DE,AWB,0,23,3.204450613,3.494974018,97.68206125,1308151,1317507,1277074,,,,
981,DE26,DE,CHE,1,36,97.34647029,167.8601633,4412.232112,1308151,1317507,1277074,,,,
982,DE26,DE,ENE,1,34,2740.181023,962.7430656,36094.51042,1308151,1317507,1277074,,,,
983,DE26,DE,ENF,0,23,391.9417851,298.862884,9214.513405,1308151,1317507,1277074,,,,
984,DE26,DE,IDE,0,15,66.04922857,26.6910929,1200.886961,1308151,1317507,1277074,,,,
985,DE26,DE,IND,1,15,1395.902188,1140.60523,31421.19482,1308151,1317507,1277074,,,,
986,DE26,DE,MNM,0,23,161.4436449,152.522341,4265.219009,1308151,1317507,1277074,,,,
987,DE26,DE,N2O,0,23,94.21203171,81.23427897,2533.699128,1308151,1317507,1277074,,,,
988,DE26,DE,NEU,0,15,13.18042945,8.962495288,320.8547064,1308151,1317507,1277074,,,,
989,DE26,DE,NFE,1,31,5.147137316,4.725753584,172.0357738,1308151,1317507,1277074,,,,
990,DE26,DE,NMM,1,40,420.3694808,372.7296791,10089.49193,1308151,1317507,1277074,,,,
991,DE26,DE,PRO,1,27,197.8767983,105.3797294,3891.986014,1308151,1317507,1277074,,,,
992,DE26,DE,PRU,0,15,206.4885721,185.1558597,5612.017794,1308151,1317507,1277074,,,,
993,DE26,DE,RCO,0,20,3173.436631,2030.193069,67749.97428,1308151,1317507,1277074,,,,
994,DE26,DE,SOL,0,15,170.1499973,145.7064332,4031.281324,1308151,1317507,1277074,,,,
995,DE26,DE,SWD_INC,1,24,36.01404168,39.43874461,1005.085836,1308151,1317507,1277074,,,,
996,DE26,DE,SWD_LDF,0,24,102.0462042,48.70721487,1824.491786,1308151,1317507,1277074,,,,
997,DE26,DE,TNR,0,26,46.27390983,53.54039033,1280.63066,1308151,1317507,1277074,,,,
998,DE26,DE,TRF,1,34,113.1491743,36.12461414,1130.086186,1308151,1317507,1277074,,,,
999,DE26,DE,TRO,0,16,3606.713056,3084.35942,91976.05128,1308151,1317507,1277074,,,,
1000,DE26,DE,WWT,0,24,136.550426,172.6401435,4498.347379,1308151,1317507,1277074,,,,
1001,DE27,DE,AGS,0,23,615.1371974,489.4585727,15767.70647,1710809,1905841,1902200,,,,
1002,DE27,DE,AWB,0,23,2.483260264,2.783094045,78.73181716,1710809,1905841,1902200,,,,
1003,DE27,DE,CHE,1,36,119.2212196,227.8834792,5810.925175,1710809,1905841,1902200,,,,
1004,DE27,DE,ENE,1,34,1314.309423,935.5698007,27052.11715,1710809,1905841,1902200,,,,
1005,DE27,DE,ENF,0,23,1745.84599,1336.263929,41027.53664,1710809,1905841,1902200,,,,
1006,DE27,DE,IDE,0,15,57.31684441,23.16218753,1042.114901,1710809,1905841,1902200,,,,
1007,DE27,DE,IND,1,15,1483.673659,1276.81738,34408.16452,1710809,1905841,1902200,,,,
1008,DE27,DE,MNM,0,23,458.0638932,370.328663,11063.92716,1710809,1905841,1902200,,,,
1009,DE27,DE,N2O,0,23,91.5157743,77.42510651,2444.08554,1710809,1905841,1902200,,,,
1010,DE27,DE,NEU,0,15,16.14219917,12.16730338,420.508373,1710809,1905841,1902200,,,,
1011,DE27,DE,NFE,1,31,6.665108184,6.322733557,221.0596795,1710809,1905841,1902200,,,,
1012,DE27,DE,NMM,1,40,510.49941,455.2540059,12295.86331,1710809,1905841,1902200,,,,
1013,DE27,DE,PRO,1,27,198.403968,96.60068332,3759.903237,1710809,1905841,1902200,,,,
1014,DE27,DE,PRU,0,15,252.9388216,251.3902577,7362.528782,1710809,1905841,1902200,,,,
1015,DE27,DE,RCO,0,20,3888.446588,2737.318583,88849.85653,1710809,1905841,1902200,,,,
1016,DE27,DE,SOL,0,15,207.6227238,196.0096507,5257.485512,1710809,1905841,1902200,,,,
1017,DE27,DE,SWD_INC,1,24,45.34954752,53.75343302,1345.806614,1710809,1905841,1902200,,,,
1018,DE27,DE,SWD_LDF,0,24,43.28110076,42.16908277,1201.960504,1710809,1905841,1902200,,,,
1019,DE27,DE,TNR,0,26,52.31939468,58.86878798,1425.074267,1710809,1905841,1902200,,,,
1020,DE27,DE,TRF,1,34,131.6079614,48.67282535,1409.305833,1710809,1905841,1902200,,,,
1021,DE27,DE,TRO,0,16,3720.275524,3141.689771,94507.41284,1710809,1905841,1902200,,,,
1022,DE27,DE,WWT,0,24,179.7605932,241.2096993,6207.142246,1710809,1905841,1902200,,,,
1023,DE30,DE,AGS,0,23,14.09202985,14.21514188,390.3187793,3472009,3664088,3992651,,,,
1024,DE30,DE,AWB,0,23,0.033900346,0.032910866,0.934128493,3472009,3664088,3992651,,,,
1025,DE30,DE,CHE,1,36,280.0671893,513.5243816,13243.06892,3472009,3664088,3992651,,,,
1026,DE30,DE,ENE,1,34,11907.37525,5951.903853,261024.483,3472009,3664088,3992651,,,,
1027,DE30,DE,ENF,0,23,5.497158775,4.182620059,128.4913937,3472009,3664088,3992651,,,,
1028,DE30,DE,IDE,0,15,6.511013441,2.631163652,118.3815976,3472009,3664088,3992651,,,,
1029,DE30,DE,IND,1,15,2687.06786,2259.374646,61384.7164,3472009,3664088,3992651,,,,
1030,DE30,DE,IRO,1,31,14.42614109,18.4018308,536.0778466,3472009,3664088,3992651,,,,
1031,DE30,DE,MNM,0,23,1.702595614,1.586929906,43.65921406,3472009,3664088,3992651,,,,
1032,DE30,DE,N2O,0,23,7.471098659,6.613617913,202.5981814,3472009,3664088,3992651,,,,
1033,DE30,DE,NEU,0,15,37.92025938,27.41841365,960.1334313,3472009,3664088,3992651,,,,
1034,DE30,DE,NFE,1,31,15.06421132,14.44587856,506.4495516,3472009,3664088,3992651,,,,
1035,DE30,DE,NMM,1,40,402.3953909,361.8656608,9885.963157,3472009,3664088,3992651,,,,
1036,DE30,DE,PRO,1,27,94.78431898,48.91420713,1839.614405,3472009,3664088,3992651,,,,
1037,DE30,DE,PRU,0,15,594.0708743,566.4360051,16802.21387,3472009,3664088,3992651,,,,
1038,DE30,DE,RCO,0,20,7318.055718,4986.282946,168986.8241,3472009,3664088,3992651,,,,
1039,DE30,DE,SOL,0,15,458.6687707,388.8588583,10913.51792,3472009,3664088,3992651,,,,
1040,DE30,DE,SWD_INC,1,24,99.14778525,119.5363312,2905.703388,3472009,3664088,3992651,,,,
1041,DE30,DE,SWD_LDF,0,24,73.14706884,88.31612243,2381.704591,3472009,3664088,3992651,,,,
1042,DE30,DE,TNR,0,26,26.07613211,26.98865621,676.9362561,3472009,3664088,3992651,,,,
1043,DE30,DE,TRF,1,34,311.0617924,109.7724207,3243.840215,3472009,3664088,3992651,,,,
1044,DE30,DE,TRO,0,16,1649.684243,1391.870417,41861.25494,3472009,3664088,3992651,,,,
1045,DE30,DE,WWT,0,24,203.4364062,274.3300709,7020.775052,3472009,3664088,3992651,,,,
1046,DE40,DE,AGS,0,23,1646.140969,1522.692914,44312.78975,2536747,2531071,2320865,,,,
1047,DE40,DE,AWB,0,23,9.62338981,9.354984875,265.6464925,2536747,2531071,2320865,,,,
1048,DE40,DE,CHE,1,36,226.1906939,359.4909419,9638.956235,2536747,2531071,2320865,,,,
1049,DE40,DE,ENE,1,34,21575.47202,18352.00604,701032.0047,2536747,2531071,2320865,,,,
1050,DE40,DE,ENF,0,23,1582.052065,1209.716019,37156.06916,2536747,2531071,2320865,,,,
1051,DE40,DE,IDE,0,15,220.1983474,88.9841772,4003.582403,2536747,2531071,2320865,,,,
