"NUTS_ID","CNTR_CODE","sector","ETS","capital_lifetime","e_95","e_21","e_hist","pop_50","ISO","pop_21","pop_95","sect_b"
"DE12","DE","RCO",0,20,0.006328451971000001,0.004386798465,0.1448461862,2931812,"DEU",2761977,2645136,0.08251095405937824
"DE12","DE","SOL",0,15,3.732170263e-4,3.291729458e-4,0.009069444989,2931812,"DEU",2761977,2645136,0.00464354141611347
"DE12","DE","SWD_LDF",0,24,4.601367467e-4,1.7382728169999998e-4,0.00727670867,2931812,"DEU",2761977,2645136,0.003923404725076276
"DE12","DE","TNR",0,26,6.997598046e-5,7.154118069999999e-5,0.001803400014,2931812,"DEU",2761977,2645136,0.0017492963165607353
"DE12","DE","TRO",0,16,0.004446136485,0.003772408139,0.11304675689999999,2931812,"DEU",2761977,2645136,0.05676394703493697
"DE12","DE","WWT",0,24,1.1908807009999999e-4,1.326515902e-4,0.0034733572250000002,2931812,"DEU",2761977,2645136,0.002994040237468443
"DE13","DE","AGS",0,23,3.47515124e-4,2.898000998e-4,0.009080216280000001,2262471,"DEU",2224535,2071050,0.006268451890039398
"DE13","DE","AWB",0,23,1.129801875e-6,1.333718449e-6,3.6648676889999996e-5,2262471,"DEU",2224535,2071050,2.884867858287212e-5
"DE13","DE","ENF",0,23,5.808809249e-4,4.427303719e-4,0.01362829854,2262471,"DEU",2224535,2071050,0.009576373639725022
"DE13","DE","IDE",0,15,5.588017176e-5,2.258168834e-5,0.001015996693,2262471,"DEU",2224535,2071050,3.185529260240823e-4
"DE13","DE","MNM",0,23,1.574891318e-4,1.3347437780000001e-4,0.003870201328,2262471,"DEU",2224535,2071050,0.002887085671708394
"DE13","DE","N2O",0,23,7.513588287e-5,6.51547111e-5,0.002023938708,2262471,"DEU",2224535,2071050,0.0014093134275027118
"DE13","DE","NEU",0,15,2.179633254e-5,1.613314101e-5,5.623876022e-4,2262471,"DEU",2224535,2071050,2.2758525391528e-4
"DE13","DE","PRU",0,15,3.592225802e-4,3.426879796e-4,0.010298111720000001,2262471,"DEU",2224535,2071050,0.004834193837557011
"DE13","DE","RCO",0,20,0.004892096005000001,0.0034219129459999997,0.1115322118,2262471,"DEU",2224535,2071050,0.06436249673544042
"DE13","DE","SOL",0,15,2.761084932e-4,2.5202122159999997e-4,0.006860288954,2262471,"DEU",2224535,2071050,0.003555185792668842
"DE13","DE","SWD_LDF",0,24,5.652197331999999e-4,1.8621599939999998e-4,0.008389168653999999,2262471,"DEU",2224535,2071050,0.004203026848177198
"DE13","DE","TNR",0,26,6.0411458449999996e-5,6.587614159000001e-5,0.001615297039,2262471,"DEU",2224535,2071050,0.0016107770476399266
"DE13","DE","TRO",0,16,0.004208029938,0.00357244472,0.10705132619999999,2262471,"DEU",2224535,2071050,0.053755069812004834
"DE13","DE","WWT",0,24,9.494786582e-5,1.027601945e-4,0.002704354186,2262471,"DEU",2224535,2071050,0.002319370289336217
"DE14","DE","AGS",0,23,4.8646396690000003e-4,4.10099086e-4,0.01273677936,1924416,"DEU",1823573,1714318,0.008870550398409938
"DE14","DE","AWB",0,23,2.370685937e-6,2.616800324e-6,7.454930873e-5,1924416,"DEU",1823573,1714318,5.660207483763436e-5
"DE14","DE","ENF",0,23,0.001028136201,7.879811394e-4,0.02420448663,1924416,"DEU",1823573,1714318,0.01704423796263761
"DE14","DE","IDE",0,15,5.731419312e-5,2.316117117e-5,0.001042068902,1924416,"DEU",1823573,1714318,3.267275119229689e-4
"DE14","DE","MNM",0,23,3.380539074e-4,2.908705269e-4,0.00853133919,1924416,"DEU",1823573,1714318,0.006291605507939375
"DE14","DE","N2O",0,23,8.442829324999999e-5,7.231655992999999e-5,0.002264790359,1924416,"DEU",1823573,1714318,0.0015642260892498002
"DE14","DE","NEU",0,15,1.747697585e-5,1.26019399e-5,4.431678253e-4,1924416,"DEU",1823573,1714318,1.7777168687665233e-4
"DE14","DE","PRU",0,15,2.744559051e-4,2.60690102e-4,0.007771677323,1924416,"DEU",1823573,1714318,0.0036774750199044014
"DE14","DE","RCO",0,20,0.00409473562,0.002797455268,0.0916186523,1924416,"DEU",1823573,1714318,0.05261712042226531
"DE14","DE","SOL",0,15,2.237277698e-4,2.019231963e-4,0.005505645542,1924416,"DEU",1823573,1714318,0.0028484683715859016
"DE14","DE","SWD_LDF",0,24,5.262112287e-4,1.67079721e-4,0.007686143213,1924416,"DEU",1823573,1714318,0.003771107506399129
"DE14","DE","TNR",0,26,5.7742473400000004e-5,5.938431053e-5,0.001492955225,1924416,"DEU",1823573,1714318,0.001452041392876088
"DE14","DE","TRO",0,16,0.003654967892,0.003094528312,0.09292976831,1924416,"DEU",1823573,1714318,0.04656379551949666
"DE14","DE","WWT",0,24,9.112239345000001e-5,1.042573936e-4,0.002727934953,1924416,"DEU",1823573,1714318,0.0023531631322425335
"DE21","DE","AGS",0,23,8.11698241e-4,6.439965072e-4,0.020797146199999998,4920457,"DEU",4588944,3959400,0.013929812741688401
"DE21","DE","AWB",0,23,3.792984351e-6,4.251424452e-6,1.199455473e-4,4920457,"DEU",4588944,3959400,9.195942189078262e-5
"DE21","DE","ENF",0,23,0.0024328844140000003,0.001860151754,0.057139772389999996,4920457,"DEU",4588944,3959400,0.040235568539032644
"DE21","DE","IDE",0,15,9.698665022e-5,3.91931011e-5,0.00176337923,4920457,"DEU",4588944,3959400,5.528850122887966e-4
"DE21","DE","MNM",0,23,5.963262375e-4,4.748458425e-4,0.0142044954,4920457,"DEU",4588944,3959400,0.010271039661306823
"DE21","DE","N2O",0,23,1.371283572e-4,1.179633334e-4,0.003683179493,4920457,"DEU",4588944,3959400,0.002551577727947275
"DE21","DE","NEU",0,15,3.935378391e-5,3.4564023480000004e-5,0.0011408974760000001,4920457,"DEU",4588944,3959400,4.8758403928619116e-4
"DE21","DE","PRU",0,15,6.563615274e-4,7.351324354e-4,0.02101611934,4920457,"DEU",4588944,3959400,0.010370286968183338
"DE21","DE","RCO",0,20,0.008962048772,0.007211583075,0.2261478788,4920457,"DEU",4588944,3959400,0.13564210996793866
"DE21","DE","SOL",0,15,4.974003366e-4,5.310452857000001e-4,0.01379960489,4920457,"DEU",4588944,3959400,0.007491292372119851
"DE21","DE","SWD_LDF",0,24,1.219754529e-4,1.214252117e-4,0.0034026767610000003,4920457,"DEU",4588944,3959400,0.0027406529324284267
"DE21","DE","TNR",0,26,1.091230321e-4,1.154288075e-4,0.002866746606,4920457,"DEU",4588944,3959400,0.0028224190013228035
"DE21","DE","TRO",0,16,0.0073435186990000005,0.006246359708,0.1869207604,4920457,"DEU",4588944,3959400,0.09398983846961644
"DE21","DE","WWT",0,24,4.341715294e-4,6.108379757e-4,0.015552302470000001,4920457,"DEU",4588944,3959400,0.013787045259405951
"DE22","DE","AGS",0,23,5.515777943e-4,4.597198277e-4,0.014404639680000001,1240756,"DEU",1212119,1131529,0.009943860008410705
"DE22","DE","AWB",0,23,3.548800313e-6,4.138063271e-6,1.137674562e-4,1240756,"DEU",1212119,1131529,8.950738992189456e-5
"DE22","DE","ENF",0,23,0.001345113861,0.001035564895,0.03175115121,1240756,"DEU",1212119,1131529,0.02239953929553892
"DE22","DE","IDE",0,15,6.485228372e-5,2.620738664e-5,0.0011791244589999998,1240756,"DEU",1212119,1131529,3.6969953583268885e-4
"DE22","DE","MNM",0,23,4.857909072e-4,4.257302175e-4,0.01242254575,1240756,"DEU",1212119,1131529,0.009208655857525548
"DE22","DE","N2O",0,23,9.714794922999999e-5,8.329304255e-5,0.002607751617,1240756,"DEU",1212119,1131529,0.0018016502767252654
"DE22","DE","NEU",0,15,8.32994944e-6,5.774457279e-6,2.0666200670000002e-4,1240756,"DEU",1212119,1131529,8.145849126649095e-5
"DE22","DE","PRU",0,15,1.505887437e-4,1.299234918e-4,0.004129764343,1240756,"DEU",1212119,1131529,0.001832790704087623
"DE22","DE","RCO",0,20,0.002551565037,0.0016292989379999999,0.05383052105,1240756,"DEU",1212119,1131529,0.03064535808856943
"DE22","DE","SOL",0,15,1.150975428e-4,1.073118846e-4,0.002875011898,1240756,"DEU",1212119,1131529,0.001513815721915532
"DE22","DE","SWD_LDF",0,24,5.7327825400000005e-5,2.926633851e-5,0.001065340311,1240756,"DEU",1212119,1131529,6.605619651464399e-4
"DE22","DE","TNR",0,26,4.091280085e-5,5.044209261e-5,0.001176426763,1240756,"DEU",1212119,1131529,0.0012333898593637341
"DE22","DE","TRO",0,16,0.00340227809,0.0028977484749999997,0.08671215606999999,1240756,"DEU",1212119,1131529,0.04360282209524449
"DE22","DE","WWT",0,24,6.008379043e-5,6.349726850999999e-5,0.001691207969,1240756,"DEU",1212119,1131529,0.0014331782725080205
"DE23","DE","AGS",0,23,4.514286062e-4,3.9358105069999997e-4,0.01186243967,1099971,"DEU",1092339,1047267,0.008513260978332163
"DE23","DE","AWB",0,23,2.154963988e-6,2.289266999e-6,6.365589239999999e-5,1099971,"DEU",1092339,1047267,4.951744342596797e-5
"DE23","DE","ENF",0,23,0.001159902049,8.879033595e-4,0.027262701099999998,1099971,"DEU",1092339,1047267,0.019205581695352147
"DE23","DE","IDE",0,15,7.134358967999999e-5,2.883057205e-5,0.001297147487,1099971,"DEU",1092339,1047267,4.067040049085906e-4
"DE23","DE","MNM",0,23,3.054404132e-4,2.504371703e-4,0.007402159706,1099971,"DEU",1092339,1047267,0.0054170214385245476
"DE23","DE","N2O",0,23,9.544824418e-5,8.284215696e-5,0.002571842101,1099971,"DEU",1092339,1047267,0.001791897503586893
"DE23","DE","NEU",0,15,9.010404895e-6,6.329576315e-6,2.2572132600000001e-4,1099971,"DEU",1092339,1047267,8.928938462339874e-5
"DE23","DE","PRU",0,15,1.8530107770000002e-4,1.541177075e-4,0.005079880801,1099971,"DEU",1092339,1047267,0.0021740910571901306
"DE23","DE","RCO",0,20,0.002435279386,0.001583217541,0.052445211369999994,1099971,"DEU",1092339,1047267,0.02977861664576213
"DE23","DE","SOL",0,15,1.196977745e-4,1.089675687e-4,0.002960088907,1099971,"DEU",1092339,1047267,0.0015371719478400703
"DE23","DE","SWD_LDF",0,24,1.0168300569999999e-5,1.85883762e-5,4.636320194e-4,1099971,"DEU",1092339,1047267,4.1955280150121225e-4
"DE23","DE","TNR",0,26,4.67991169e-5,5.3187719280000006e-5,0.001281544362,1099971,"DEU",1092339,1047267,0.0013005248237784595
"DE23","DE","TRO",0,16,0.0035357801989999997,0.003019504217,0.09013730613,1099971,"DEU",1092339,1047267,0.045434897585337024
"DE23","DE","WWT",0,24,8.839619297e-5,1.1176059709999999e-4,0.002902355718,1099971,"DEU",1092339,1047267,0.0025225157435082063
"DE24","DE","AGS",0,23,3.548035454e-4,3.169692286e-4,0.009424164265,1000712,"DEU",1059358,1104494,0.006856127245895447
"DE24","DE","AWB",0,23,1.755806715e-6,1.813592403e-6,5.0667786820000004e-5,1000712,"DEU",1059358,1104494,3.922847760988398e-5
"DE24","DE","ENF",0,23,6.301819596e-4,4.82278288e-4,0.014814734270000001,1000712,"DEU",1059358,1104494,0.010431805399739083
"DE24","DE","IDE",0,15,5.429097918e-5,2.193946424e-5,9.87102473e-4,1000712,"DEU",1059358,1104494,3.0949326834313746e-4
"DE24","DE","MNM",0,23,1.829099243e-4,1.5576050100000002e-4,0.004534428272,1000712,"DEU",1059358,1104494,0.0033691403403958856
"DE24","DE","N2O",0,23,7.365989391e-5,6.383725029e-5,0.001983927749,1000712,"DEU",1059358,1104494,0.0013808164058999007
"DE24","DE","NEU",0,15,1.058633733e-5,6.83035707e-6,2.496780818e-4,1000712,"DEU",1059358,1104494,9.635374457735419e-5
"DE24","DE","PRU",0,15,1.658487801e-4,1.41108103e-4,0.0043650504579999996,1000712,"DEU",1059358,1104494,0.001990568571293885
"DE24","DE","RCO",0,20,0.002633151558,0.0016085176509999998,0.05449538233,1000712,"DEU",1059358,1104494,0.03025448446384463
"DE24","DE","SOL",0,15,1.376779152e-4,1.1360291639999999e-4,0.00318248381,1000712,"DEU",1059358,1104494,0.0016025613709310985
"DE24","DE","SWD_LDF",0,24,1.599323397e-4,5.806321511e-5,0.0024906161149999997,1000712,"DEU",1059358,1104494,0.001310527842855258
"DE24","DE","TNR",0,26,4.523062852e-5,4.901887932e-5,0.0012045433579999998,1000712,"DEU",1059358,1104494,0.0011985900176289825
"DE24","DE","TRO",0,16,0.003231131627,0.002765287853,0.08241588218,1000712,"DEU",1059358,1104494,0.04160966879518403
"DE24","DE","WWT",0,24,1.1921080080000001e-4,1.554317567e-4,0.0040317568,1000712,"DEU",1059358,1104494,0.0035082047115949705
"DE25","DE","AGS",0,23,4.092207459e-4,3.53350473e-4,0.01075245636,1798453,"DEU",1738686,1660294,0.0076430630695150815
"DE25","DE","AWB",0,23,2.296774952e-6,2.441460729e-6,6.849190102e-5,1798453,"DEU",1738686,1660294,5.280943357755537e-5
"DE25","DE","ENF",0,23,8.877522258e-4,6.792257819e-4,0.02088289521,1798453,"DEU",1738686,1660294,0.01469183115966112
"DE25","DE","IDE",0,15,5.135700638e-5,2.075380627e-5,9.337570613e-4,1798453,"DEU",1738686,1660294,2.927675563449674e-4
"DE25","DE","MNM",0,23,2.813841513e-4,2.424995379e-4,0.007074614878999999,1798453,"DEU",1738686,1660294,0.005245328375428447
"DE25","DE","N2O",0,23,7.573331704000001e-5,6.503767235e-5,0.002033954918,1798453,"DEU",1738686,1660294,0.0014067818487553212
"DE25","DE","NEU",0,15,1.6695232270000002e-5,1.24067106e-5,4.317973508e-4,1798453,"DEU",1738686,1660294,1.750176472395685e-4
"DE25","DE","PRU",0,15,2.6155266640000003e-4,2.563098698e-4,0.007557763799,1798453,"DEU",1738686,1660294,0.0036156844326389087
"DE25","DE","RCO",0,20,0.003841831508,0.002639792627,0.08731766936,1798453,"DEU",1738686,1660294,0.049651655965162356
"DE25","DE","SOL",0,15,2.114607921e-4,1.926426472e-4,0.005254310028,1798453,"DEU",1738686,1660294,0.002717550522291239
"DE25","DE","SWD_LDF",0,24,8.624382258999999e-5,5.374515776e-5,0.001790861054,1798453,"DEU",1738686,1660294,0.0012130662335816408
"DE25","DE","TNR",0,26,5.095514185e-5,5.421421978e-5,0.0013428180580000002,1798453,"DEU",1738686,1660294,0.001325624403153975
"DE25","DE","TRO",0,16,0.003506193854,0.0029927327399999998,0.08935709851,1798453,"DEU",1738686,1660294,0.04503206346811505
"DE25","DE","WWT",0,24,1.831004313e-4,2.514491194e-4,0.006453759527,1798453,"DEU",1738686,1660294,0.0056753845168725815
"DE26","DE","AGS",0,23,4.050602946e-4,3.5632445610000004e-4,0.010797657359999999,1277074,"DEU",1306048,1308151,0.00770739110113759
"DE26","DE","AWB",0,23,3.2044506130000003e-6,3.494974018e-6,9.768206125e-5,1277074,"DEU",1306048,1308151,7.559720132563836e-5
"DE26","DE","ENF",0,23,3.919417851e-4,2.98862884e-4,0.009214513405,1277074,"DEU",1306048,1308151,0.006464482280597286
"DE26","DE","IDE",0,15,6.604922857e-5,2.6691092900000002e-5,0.001200886961,1277074,"DEU",1306048,1308151,3.7652303114177197e-4
"DE26","DE","MNM",0,23,1.614436449e-4,1.52522341e-4,0.004265219009,1277074,"DEU",1306048,1308151,0.0032990980933909377
"DE26","DE","N2O",0,23,9.421203171000001e-5,8.123427897e-5,0.0025336991280000003,1277074,"DEU",1306048,1308151,0.0017571186824880596
"DE26","DE","NEU",0,15,1.318042945e-5,8.962495288e-6,3.208547064e-4,1277074,"DEU",1306048,1308151,1.2643116207622986e-4
"DE26","DE","PRU",0,15,2.064885721e-4,1.8515585970000002e-4,0.005612017794000001,1277074,"DEU",1306048,1308151,0.002611936715708807
"DE26","DE","RCO",0,20,0.003173436631,0.0020301930689999997,0.06774997428,1277074,"DEU",1306048,1308151,0.03818574488534819
"DE26","DE","SOL",0,15,1.701499973e-4,1.457064332e-4,0.004031281324,1277074,"DEU",1306048,1308151,0.00205543579990762
"DE26","DE","SWD_LDF",0,24,1.020462042e-4,4.870721487e-5,0.001824491786,1277074,"DEU",1306048,1308151,0.0010993562983747879
"DE26","DE","TNR",0,26,4.627390983e-5,5.3540390330000004e-5,0.00128063066,1277074,"DEU",1306048,1308151,0.00130914819513865
"DE26","DE","TRO",0,16,0.003606713056,0.0030843594199999997,0.09197605128,1277074,"DEU",1306048,1308151,0.046410782795098006
"DE26","DE","WWT",0,24,1.36550426e-4,1.726401435e-4,0.0044983473789999995,1277074,"DEU",1306048,1308151,0.0038966101760408898
"DE27","DE","AGS",0,23,6.151371974e-4,4.894585727e-4,0.01576770647,1902200,"DEU",1846020,1710809,0.010587116834171982
"DE27","DE","AWB",0,23,2.4832602640000003e-6,2.783094045e-6,7.873181716e-5,1902200,"DEU",1846020,1710809,6.0199051479200505e-5
"DE27","DE","ENF",0,23,0.00174584599,0.001336263929,0.04102753664,1902200,"DEU",1846020,1710809,0.028903737980464014
"DE27","DE","IDE",0,15,5.731684441e-5,2.3162187530000002e-5,0.0010421149009999999,1902200,"DEU",1846020,1710809,3.2674184940061974e-4
"DE27","DE","MNM",0,23,4.580638932e-4,3.70328663e-4,0.011063927159999999,1902200,"DEU",1846020,1710809,0.008010305756002757
"DE27","DE","N2O",0,23,9.15157743e-5,7.742510651000001e-5,0.00244408554,1902200,"DEU",1846020,1710809,0.0016747252867547538
"DE27","DE","NEU",0,15,1.614219917e-5,1.216730338e-5,4.20508373e-4,1902200,"DEU",1846020,1710809,1.7164040328446523e-4
"DE27","DE","PRU",0,15,2.529388216e-4,2.513902577e-4,0.0073625287820000005,1902200,"DEU",1846020,1710809,0.0035462849791630365
"DE27","DE","RCO",0,20,0.0038884465879999996,0.002737318583,0.08884985653000001,1902200,"DEU",1846020,1710809,0.05148601415127816
"DE27","DE","SOL",0,15,2.076227238e-4,1.960096507e-4,0.005257485512,1902200,"DEU",1846020,1710809,0.0027650478041910355
"DE27","DE","SWD_LDF",0,24,4.328110076e-5,4.216908277e-5,0.001201960504,1902200,"DEU",1846020,1710809,9.517860313635143e-4
"DE27","DE","TNR",0,26,5.2319394680000004e-5,5.886878798e-5,0.001425074267,1902200,"DEU",1846020,1710809,0.0014394360418182042
"DE27","DE","TRO",0,16,0.003720275524,0.003141689771,0.09450741284,1902200,"DEU",1846020,1710809,0.04727344051604149
"DE27","DE","WWT",0,24,1.797605932e-4,2.412096993e-4,0.0062071422460000004,1902200,"DEU",1846020,1710809,0.005444273561161302
"DE30","DE","AGS",0,23,1.409202985e-5,1.4215141879999999e-5,3.9031877930000003e-4,3992651,"DEU",3520031,3472009,3.0747723360468004e-4
"DE30","DE","AWB",0,23,3.3900346e-8,3.2910866e-8,9.34128493e-7,3992651,"DEU",3520031,3472009,7.118706319387311e-7
"DE30","DE","ENF",0,23,5.497158775e-6,4.182620059e-6,1.284913937e-4,3992651,"DEU",3520031,3472009,9.047116489003791e-5
"DE30","DE","IDE",0,15,6.511013441e-6,2.631163652e-6,1.183815976e-4,3992651,"DEU",3520031,3472009,3.7117015679829814e-5
"DE30","DE","MNM",0,23,1.702595614e-6,1.5869299059999999e-6,4.3659214059999994e-5,3992651,"DEU",3520031,3472009,3.432570856770196e-5
"DE30","DE","N2O",0,23,7.471098659e-6,6.613617913e-6,2.025981814e-4,3992651,"DEU",3520031,3472009,1.430542837471558e-4
"DE30","DE","NEU",0,15,3.792025938e-5,2.7418413650000003e-5,9.601334313e-4,3992651,"DEU",3520031,3472009,3.8678312106871183e-4
"DE30","DE","PRU",0,15,5.940708743000001e-4,5.664360051e-4,0.01680221387,3992651,"DEU",3520031,3472009,0.007990538356265215
"DE30","DE","RCO",0,20,0.007318055717999999,0.004986282946,0.1689868241,3992651,"DEU",3520031,3472009,0.0937866114358794
"DE30","DE","SOL",0,15,4.586687707e-4,3.888588583e-4,0.01091351792,3992651,"DEU",3520031,3472009,0.005485512210458972
"DE30","DE","SWD_LDF",0,24,7.314706884000001e-5,8.831612242999999e-5,0.0023817045910000004,3992651,"DEU",3520031,3472009,0.0019933573640085107
"DE30","DE","TNR",0,26,2.6076132109999998e-5,2.6988656209999997e-5,6.769362561e-4,3992651,"DEU",3520031,3472009,6.599158196039811e-4
"DE30","DE","TRO",0,16,0.001649684243,0.001391870417,0.04186125494,3992651,"DEU",3520031,3472009,0.0209436666762752
"DE30","DE","WWT",0,24,2.034364062e-4,2.743300709e-4,0.007020775052,3992651,"DEU",3520031,3472009,0.006191823779751196
"DE40","DE","AGS",0,23,0.001646140969,0.001522692914,0.044312789750000005,2320865,"DEU",2484826,2536747,0.03293624564415315
"DE40","DE","AWB",0,23,9.623389810000001e-6,9.354984874999999e-6,2.656464925e-4,2320865,"DEU",2484826,2536747,2.0235076751682927e-4
"DE40","DE","ENF",0,23,0.001582052065,0.001209716019,0.03715606916,2320865,"DEU",2484826,2536747,0.026166473617313384
"DE40","DE","IDE",0,15,2.201983474e-4,8.898417720000001e-5,0.004003582403,2320865,"DEU",2484826,2536747,0.0012552723954964225
"DE40","DE","MNM",0,23,5.234096057e-4,4.835866728e-4,0.013447529619999999,2320865,"DEU",2484826,2536747,0.010460106104873825
"DE40","DE","N2O",0,23,3.4121482020000004e-4,2.9109556479999996e-4,0.009143750694,2320865,"DEU",2484826,2536747,0.006296473136523902
"DE40","DE","NEU",0,15,2.842810116e-5,1.851321553e-5,6.707035743999999e-4,2320865,"DEU",2484826,2536747,2.611602325035003e-4
"DE40","DE","PRU",0,15,4.453636124e-4,3.8246390439999997e-4,0.01172745479,2320865,"DEU",2484826,2536747,0.005395300564369355
"DE40","DE","RCO",0,20,0.006963875071000001,0.004194642624,0.1445321483,2320865,"DEU",2484826,2536747,0.07889670966326778
"DE40","DE","SOL",0,15,3.652736839e-4,2.9668786549999997e-4,0.008351356247,2320865,"DEU",2484826,2536747,0.004185284388300276
"DE40","DE","SWD_LDF",0,24,0.003505139502,9.462834451999999e-4,0.04782843953,2320865,"DEU",2484826,2536747,0.021358286822701533
"DE40","DE","TNR",0,26,2.322273662e-4,1.704191026e-4,0.005027838463,2320865,"DEU",2484826,2536747,0.004167019687582065
"DE40","DE","TRO",0,16,0.009276906591,0.00797333318,0.2368034785,2320865,"DEU",2484826,2536747,0.11997584716308067
"DE40","DE","WWT",0,24,3.001567827e-4,3.896849455e-4,0.01011440675,2320865,"DEU",2484826,2536747,0.008795464909267987
"DE50","DE","AGS",0,23,2.446159453e-5,1.9435131540000002e-5,6.282658972000001e-4,721341,"DEU",671489,680029,4.203869740526477e-4
"DE50","DE","AWB",0,23,3.183888e-8,3.4187121e-8,9.53347515e-7,721341,"DEU",671489,680029,7.394763611032256e-7
"DE50","DE","ENF",0,23,4.3026855419999996e-5,3.299351585e-5,0.001011832444,721341,"DEU",671489,680029,7.13658369792519e-4
"DE50","DE","IDE",0,15,3.60092771e-6,1.455165439e-6,6.547090816e-5,721341,"DEU",671489,680029,2.0527570900067084e-5
"DE50","DE","MNM",0,23,1.371875038e-5,1.258682395e-5,3.496983443e-4,721341,"DEU",671489,680029,2.7225629126222497e-4
"DE50","DE","N2O",0,23,4.8324492399999996e-6,4.166546468e-6,1.2983039059999998e-4,721341,"DEU",671489,680029,9.012348891631258e-5
"DE50","DE","NEU",0,15,5.632147965e-6,4.07853774e-6,1.428426191e-4,721341,"DEU",671489,680029,5.753467638977466e-5
"DE50","DE","PRU",0,15,8.823503796e-5,8.425829899999999e-5,0.002499736208,721341,"DEU",671489,680029,0.001188605886510167
"DE50","DE","RCO",0,20,0.0011071653470000001,7.560410901e-4,0.02555705061,721341,"DEU",671489,680029,0.014220318564883818
"DE50","DE","SOL",0,15,6.838422202e-5,5.827035009e-5,0.00163255448,721341,"DEU",671489,680029,8.220018911844193e-4
"DE50","DE","SWD_LDF",0,24,7.146965724e-6,1.218077723e-5,3.0451709649999997e-4,721341,"DEU",671489,680029,2.7492875958195183e-4
"DE50","DE","TNR",0,26,7.179488075e-6,7.309527564e-6,1.845419109e-4,721341,"DEU",671489,680029,1.7872964240167155e-4
"DE50","DE","TRO",0,16,4.663609172e-4,3.982698342e-4,0.01188073968,721341,"DEU",671489,680029,0.0059928212805030025
"DE50","DE","WWT",0,24,6.653117985e-5,9.570507146e-5,0.002443812372,721341,"DEU",671489,680029,0.0021601311710549905
"DE60","DE","AGS",0,23,1.840626651e-5,1.6113539140000002e-5,4.873697244e-4,1994063,"DEU",1787408,1705872,3.485400624329144e-4
"DE60","DE","AWB",0,23,7.7317222e-8,8.4518574e-8,2.406501903e-6,1994063,"DEU",1787408,1705872,1.8281588422480406e-6
"DE60","DE","ENF",0,23,2.330593184e-5,1.7745051149999997e-5,5.460423684e-4,1994063,"DEU",1787408,1705872,3.838300935604552e-4
"DE60","DE","IDE",0,15,6.844725377999999e-6,2.7660110229999997e-6,1.244487438e-4,1994063,"DEU",1787408,1705872,3.901926603205945e-5
"DE60","DE","MNM",0,23,6.741425553e-6,5.9048234329999995e-6,1.684999386e-4,1994063,"DEU",1787408,1705872,1.277228739206175e-4
"DE60","DE","N2O",0,23,8.067200010000001e-6,7.102853394e-6,2.1832832e-4,1994063,"DEU",1787408,1705872,1.5363657504955785e-4
"DE60","DE","NEU",0,15,1.865333319e-5,1.4112014629999999e-5,4.8738669199999997e-4,1994063,"DEU",1787408,1705872,1.9907384624196598e-4
"DE60","DE","PRU",0,15,3.228139803e-4,3.077221088e-4,0.009315942636,1994063,"DEU",1787408,1705872,0.004340941061829437
"DE60","DE","RCO",0,20,0.003618667489,0.00258158688,0.08611994629000001,1994063,"DEU",1787408,1705872,0.048556868558121365
"DE60","DE","SOL",0,15,2.258770648e-4,2.0049812499999998e-4,0.005547554091,1994063,"DEU",1787408,1705872,0.0028283653294407392
"DE60","DE","SWD_LDF",0,24,2.128410776e-5,4.150345078e-5,0.001007784888,1994063,"DEU",1787408,1705872,9.367622464363871e-4
"DE60","DE","TNR",0,26,1.675103696e-5,1.7509711e-5,4.3715971359999995e-4,1994063,"DEU",1787408,1705872,4.281404452183299e-4
"DE60","DE","TRO",0,16,0.001104238449,9.379878035000001e-4,0.028084880710000003,1994063,"DEU",1787408,1705872,0.01411403221375853
"DE60","DE","WWT",0,24,2.535464174e-4,3.698726361e-4,0.00942650611,1994063,"DEU",1787408,1705872,0.008348287069550132
"DE71","DE","AGS",0,23,3.0756298220000004e-4,2.8993491139999995e-4,0.008359334396,4061065,"DEU",3922369,3669956,0.006271367900176738
"DE71","DE","AWB",0,23,1.6550153510000001e-6,1.831910494e-6,5.14714046e-5,4061065,"DEU",3922369,3669956,3.9624702705148294e-5
"DE71","DE","ENF",0,23,3.15029578e-4,2.39379795e-4,0.0073809218579999995,4061065,"DEU",3922369,3669956,0.005177847521241584
"DE71","DE","IDE",0,15,6.216351869999999e-5,2.5120900120000003e-5,0.001130239306,4061065,"DEU",3922369,3669956,3.543728049514264e-4
"DE71","DE","MNM",0,23,9.217962291e-5,8.006413879e-5,0.00230548173,4061065,"DEU",3922369,3669956,0.001731808244610384
"DE71","DE","N2O",0,23,8.451130863e-5,7.325580186e-5,0.0022765387,4061065,"DEU",3922369,3669956,0.0015845421376410051
"DE71","DE","NEU",0,15,4.256779803e-5,3.278806963e-5,0.001126005314,4061065,"DEU",3922369,3669956,4.6253120502139783e-4
"DE71","DE","PRU",0,15,0.003327416065,6.792649586e-4,0.04330682493,4061065,"DEU",3922369,3669956,0.009582181670817315
"DE71","DE","RCO",0,20,0.00879116476,0.006372857552,0.2087568702,4061065,"DEU",3922369,3669956,0.11986658628048771
"DE71","DE","SOL",0,15,5.248194974e-4,4.8282326230000003e-4,0.013161711509999998,4061065,"DEU",3922369,3669956,0.0068110391323449645
"DE71","DE","SWD_LDF",0,24,9.537436214000001e-4,3.2888400309999996e-4,0.01443696623,4061065,"DEU",3922369,3669956,0.007423144624625057
